,index,place name,reviewer,score,useravg,comment
2570,45380,우리집김밥분식,.,1.0,1.0,"열받으면서 밥먹고싶지않으면 다른데가서 드세요
주방아줌마 마스크는 왜안쓰는지 모르겠고 집가서 먹고 맛없으면 마스크 신고합니다 
일은 더럽게 못해서 두번포장했는데 두번다 실수해서 한참기다렸다가 이제 받았는데 진짜 열받습니다 
이제 절대 안갑니다 사장되시는 분이 이글보면 
일하는 아줌마 교체좀하세요 장사오래하려면

"
2571,45380,우리집김밥분식,rain,1.0,1.0,"손님이 서있든말든 지들일만함 지방에있는 분식점도 여기보단 나음
"
2572,45380,우리집김밥분식,자유,1.0,4.1,"손님이 들어오면 짜증부터 내는 직원 아줌마는 왜 데리고 있는거에요? 망하시고 싶나봄
"
2573,45380,우리집김밥분식,해바라기,2.0,3.0,"혼돈의 식사시간

시간순서대로 써봅니다

식당에 들어가서 제가 먼저 안녕하세요 하고 인사를 했는데 받아주시지 않더라구요.. 못 들으셨나보다 했고 메뉴를 큰 소리로 말하고 주문했는데 역시 무응답... 몇번 더 말씀드리니까 묵묵히 포스기 찍고 주방이모님한테 얘기하시더라고요...

그 와중에 배달기사님이 오셔서 빨리 포장해달라고 재촉을 했나봅니다. 여기서 몹시 화가 나셨는지 두분 싸울 기세였어요. 차례대로 하고 있다 누군 빨리 안하고 싶냐 기사님은 이거 주문받은지가 언젠데 빨리 하라...

그리고 그 이후에 또 같은 업체에서 배달와서 그 기사님한테 왜 이렇게 그업체 사람들 재촉하냐고 하소연을 하셨는데.. 그 기사님도 사람 좋으셔서 받아주시긴 하셨는데 잘못하면 오해할 수도 있는 상황이었어요. 이모님이 ""xx배달업체 원래 안 그러는데 왜 이렇게 재촉을 하냐"" 그랬더니 그 두번째 기사님이 약간 놀라시며 ""저요?"" 라고 했었거든요.. 그제서야 이모님이 아까 온 기사가 그랬다라고 해명을 했지만... 충분히 자기한테 욕하는 거라고 오해할만한 상황이었는데 두번째 기사님이 침착하게 ""저요?"" 라고 물어보지 않았더라면 이 기사님이랑도 싸움이 날뻔 했을 것 같습니다

그리고 주문받고 요리하다 말다가 전화해서 주문 그만 받으라고 성질 ㅋㅋ 

그리고 그 이후에 들어오는 손님한테도 굉장히 퉁명스럽게 이야기하셨습니다.

주문하면 오래걸릴거라고 퉁명스럽게 얘기하고 자리가 약간 혼잡해서 어떤 손님이 이모님들 작업하시는 곳 근처에 앉으려고 하니까 거긴 작업하는 곳이라고 무안하게 성질 내셨네요. 결국 그 손님이 왜 이렇게 화를 내냐고 뭐라고 하시기도 했어요. 그 이후에 또 반찬가지러 온 손님한테 갑자기 작업대 근처에 앉지 말라고 화내시고... 

핸드폰 충전해달라 부탁한 손님한테 단호하게 코드 없다고 ㅋㅋㅋ 바쁜데 그런거 요구하셔서 이모님도 힘들었을 것 같지만 손님도 좀 무안하셨을 것 같긴 해요 ㅋㅋ 화장실 키 찾던 손님한테도 좀 불친절하게 키 위치를 알려주시고... 그래서 결국 못 찾아서 그 아주머니가 '죄송한데' 어디있냐 되물어보시고...

다른 테이블이나 포장할 음식 두개나 세갠데 커뮤티케이션 미스로 계속 한개씩만 만드셔서 두분 또 얘기하시고 ㅋㅋㅋ 

바쁘셔서 그랬겠지만 ㅋㅋㅋ 밥 먹는데 눈치보이기도 하고.... 저야 왜 저렇게 이모님이 화가 났는지 아니까 이해가 되기도 하고...전 그냥 제3자 입장에서 유머로 생각하고.. 오늘따라 엉망진창이다 ㅋㅋ 하고 넘겼지만.. 뜬금없이 짜증을 받아내신 손님들 기분 많이 상하셨을 것 같아요

주방이모님을 욕하고자 쓴 글은 아닌데 오늘 같이 계셨던, 사정을 모르고 상처 받았을 다른 손님들을 위해 잠깐 글 남겨놓습니다....

"
2574,45380,우리집김밥분식,ㅎㅎ,1.0,1.0,"여기는 정말 최악이에요 돈주고 욕먹고 싶으시면 가세요 맛도 없고 직원이 진짜 상상초월로 너무 싸가지가 없어서 충격적이에요 밥먹으러 갔다가 이런 대우 처음이네요 이런데에서 백원도 쓰기 아까워요 그런 마인드로 장사를 하시는거 자체가 놀라움,, 직원인지 사장인지 모르겠지만 진짜 그렇게 살지마세요ㅠㅠ
"
2575,45380,우리집김밥분식,.,1.0,1.0,"열받으면서 밥먹고싶지않으면 다른데가서 드세요
주방아줌마 마스크는 왜안쓰는지 모르겠고 집가서 먹고 맛없으면 마스크 신고합니다 
일은 더럽게 못해서 두번포장했는데 두번다 실수해서 한참기다렸다가 이제 받았는데 진짜 열받습니다 
이제 절대 안갑니다 사장되시는 분이 이글보면 
일하는 아줌마 교체좀하세요 장사오래하려면

"
2576,45380,우리집김밥분식,rain,1.0,1.0,"손님이 서있든말든 지들일만함 지방에있는 분식점도 여기보단 나음
"
2577,45380,우리집김밥분식,자유,1.0,4.1,"손님이 들어오면 짜증부터 내는 직원 아줌마는 왜 데리고 있는거에요? 망하시고 싶나봄
"
2578,45380,우리집김밥분식,해바라기,2.0,3.0,"혼돈의 식사시간

시간순서대로 써봅니다

식당에 들어가서 제가 먼저 안녕하세요 하고 인사를 했는데 받아주시지 않더라구요.. 못 들으셨나보다 했고 메뉴를 큰 소리로 말하고 주문했는데 역시 무응답... 몇번 더 말씀드리니까 묵묵히 포스기 찍고 주방이모님한테 얘기하시더라고요...

그 와중에 배달기사님이 오셔서 빨리 포장해달라고 재촉을 했나봅니다. 여기서 몹시 화가 나셨는지 두분 싸울 기세였어요. 차례대로 하고 있다 누군 빨리 안하고 싶냐 기사님은 이거 주문받은지가 언젠데 빨리 하라...

그리고 그 이후에 또 같은 업체에서 배달와서 그 기사님한테 왜 이렇게 그업체 사람들 재촉하냐고 하소연을 하셨는데.. 그 기사님도 사람 좋으셔서 받아주시긴 하셨는데 잘못하면 오해할 수도 있는 상황이었어요. 이모님이 ""xx배달업체 원래 안 그러는데 왜 이렇게 재촉을 하냐"" 그랬더니 그 두번째 기사님이 약간 놀라시며 ""저요?"" 라고 했었거든요.. 그제서야 이모님이 아까 온 기사가 그랬다라고 해명을 했지만... 충분히 자기한테 욕하는 거라고 오해할만한 상황이었는데 두번째 기사님이 침착하게 ""저요?"" 라고 물어보지 않았더라면 이 기사님이랑도 싸움이 날뻔 했을 것 같습니다

그리고 주문받고 요리하다 말다가 전화해서 주문 그만 받으라고 성질 ㅋㅋ 

그리고 그 이후에 들어오는 손님한테도 굉장히 퉁명스럽게 이야기하셨습니다.

주문하면 오래걸릴거라고 퉁명스럽게 얘기하고 자리가 약간 혼잡해서 어떤 손님이 이모님들 작업하시는 곳 근처에 앉으려고 하니까 거긴 작업하는 곳이라고 무안하게 성질 내셨네요. 결국 그 손님이 왜 이렇게 화를 내냐고 뭐라고 하시기도 했어요. 그 이후에 또 반찬가지러 온 손님한테 갑자기 작업대 근처에 앉지 말라고 화내시고... 

핸드폰 충전해달라 부탁한 손님한테 단호하게 코드 없다고 ㅋㅋㅋ 바쁜데 그런거 요구하셔서 이모님도 힘들었을 것 같지만 손님도 좀 무안하셨을 것 같긴 해요 ㅋㅋ 화장실 키 찾던 손님한테도 좀 불친절하게 키 위치를 알려주시고... 그래서 결국 못 찾아서 그 아주머니가 '죄송한데' 어디있냐 되물어보시고...

다른 테이블이나 포장할 음식 두개나 세갠데 커뮤티케이션 미스로 계속 한개씩만 만드셔서 두분 또 얘기하시고 ㅋㅋㅋ 

바쁘셔서 그랬겠지만 ㅋㅋㅋ 밥 먹는데 눈치보이기도 하고.... 저야 왜 저렇게 이모님이 화가 났는지 아니까 이해가 되기도 하고...전 그냥 제3자 입장에서 유머로 생각하고.. 오늘따라 엉망진창이다 ㅋㅋ 하고 넘겼지만.. 뜬금없이 짜증을 받아내신 손님들 기분 많이 상하셨을 것 같아요

주방이모님을 욕하고자 쓴 글은 아닌데 오늘 같이 계셨던, 사정을 모르고 상처 받았을 다른 손님들을 위해 잠깐 글 남겨놓습니다....

"
2579,45380,우리집김밥분식,Sue Seo ㅅsㅅyㅇs,1.0,1.0,"포장주문 기다리다가  싸가지 없게! 라는 말을 듣고.. 단골집을 안가게되었습니다. 
아침마다 김밥을 주문해서 출근하던 곳을 어제는  9시넘어 방문했습니다. 배가고파 김밥 포장해서 집에가려고 가려고 했습니다. 들어가서 기다렸는데 앞에서 김밥 만드시는 선생님께서 계속저를 보고도 왔다갔다하시면서 일만 하시더라구요. 
보통 잠시만요,기다리세요 라는 말은하시는데  뒤에 주방에가서 주문들어갔는데 왜 안만드냐며 머라고 하시곤 또 볼일을 보시길래 ""주문가능할까요?"" 했더니 잠시만요 라고 하시더군요 .
잠시 후,  식사를 마치고 나가시려는분이 일어나시니까 계산대로 바로 와서 결제를 해주시더라구요. 
""제가 먼저왔습니다"" 했지만 ""먼저오신분 먼저 한거에요"" 식사를 마치신 남자분 결제를 해주시더라구요. 그래서 제가 ""선생님,제가 먼저왔습니다""(원래 전 식당가면 선생님이란 호칭을 많이 씁니다.) "" 
했더니 퉁명스럽게 ""식사한 손님이 먼저에요"" 라고 하시길래 기분이 상해서 카드를 내밀다가 다시 주저했더니 저한테 ""안녕히가세요""라고 합니다. 
너무 민망해서 뒤에 다른 여자분도 방금들어오셔서 기다리고... 전 그냥 나왔어요. 
밖에서 여자분 계산이 끝나셨길래 다시 조용히가서 말씀드리려고 들어갔습니다. 
""선생님, 제가 아까 그남자분 보다 여기 먼저서있었다고 말씀드렸던겁니다"" 
돌아오는 답변이 
""여보세요!"" 라며 소리를 지르시길래 최대한 침착하게 . 
""제가 여보세요 말씀안하셔도 됩니다. ""라고했더니 
""어디 싸가지없게!"" 라고 째려보시더라구요. 
전 이상황이 와전이되거나 주변 식사하시는분들께 피해가될수있어 일단 그자리를 피했지만 첫번째 대하시는 태도에서 말씀이 안통하신분이라는걸 알았습니다.  그냥 처음부터 잠시만기다려주세요~라던가 차근차근 서있는 순서부터 계산만 해주셔도 되었던건데 참 아쉬움이 남네요. 아침마다 즐겨먹던 김밥집이고 회사점심단체도 먹었는데 많이 아쉽네요. 무서워서 못갈거같아요 이제

"
2580,45380,우리집김밥분식,.,5.0,3.2,"김밥한줄시켜서 미안했는데 잘해주셔서
저녁은 여기서 자주먹어용!^^
"
2581,45381,소마1095 역삼점,hui,1.0,2.2,"중국산김치 쓰는곳,,
"
2582,45381,소마1095 역삼점,우슐랭,5.0,4.6,"여기 진짜 맛있는데 왜이렇게 평점이 낮지....
인생 분식 맛집입니다
"
2583,45381,소마1095 역삼점,옹냐,1.0,3.3,"1. 재료를 너무 아낌
2. 맛이 없음
"
2584,45382,청년컵밥 강남점,내이름은,5.0,3.2,"양도 많고 종류도 많고 맛있음
"
2585,45382,청년컵밥 강남점,ㄷㄷ,1.0,2.9,"겁나 늦게만듬
"
2586,45382,청년컵밥 강남점,JH,1.0,1.4,
2587,45383,정읍옛날김밥 센터필드점,페이코식권탐방,5.0,5.0,"페이코 식권 결제
키오스크 X
안으로 들어가서 메뉴 말하고 벽에 QR 찍고 결제하면 됨
직원 분이 잘 모르셔서 우왕좌왕했음 ㅋㅋ
난 제육덮밥만 먹어

"
2588,45383,정읍옛날김밥 센터필드점,z,1.0,3.0,"추천 포인트 제로 음식맛 엉망 서비스 엉망
별 0개가 없어서 아쉽
"
2589,45383,정읍옛날김밥 센터필드점,동천주민쓰,1.0,3.5,"속도..
"
2590,45383,정읍옛날김밥 센터필드점,idEA,5.0,5.0,"테이크아웃을 주로 했는데 방문할 때 마다 아주 친철하셨어요.
음식은 특별하지는 않고 평범하지만 재료는 좋은 것 같아 부담 없이 이용중요~
전기차 충전 때문에 자주 방문하지만 가장 부담 없이 이용하는 곳!
"
2591,45383,정읍옛날김밥 센터필드점,냥냥펀치,3.0,4.3,"나는 그냥 김밥이 먹고싶었을 뿐인데.. ㅜㅜ 전반적으로 좀 아쉬워요
"
2592,45383,정읍옛날김밥 센터필드점,S,1.0,2.7,"점심시간에 키오스크 켜지지도 않아있어서 주문안되냐고 물어보는데 주방에 사람이 네명이나 있는데 아무도 대답도 안하고 손님 들어와도 본체도 안함. 이주변에 라면김밥 먹을데가 여기뿐이라 불친절해도 갔는데 해도해도 너무한거 아닌지..
"
2593,45383,정읍옛날김밥 센터필드점,Miranda,1.0,3.6,"주문이 꼬여서 한참 기다렸네요
"
2594,45385,마피아분식,융,3.0,3.7,"사장님 완전 시크
간판 전화번호 없는 번호
영수증에 연락가능한 번호 따로 있음
떡볶이 쏘쏘
튀김 굿
김밥 고명이 별로 없음.. 매콤 어묵들어감
라면 쏘쏘
순다 쏘쏘
근처 분식집이없어서 분식 땡길때 감

"
2595,45385,마피아분식,유후~,1.0,2.3,"1, 아주머니 완전 불친절
2, 떡볶이 냄새가 올라옴(맛없음)
3, 튀김은 맛있었음
4, 순대는 그냥 쏘쏘
5, 비싼만큼 돈값 못함

"
2596,45385,마피아분식,물만먹어도살이찌는초능력자!!,5.0,5.0,"맛있어요
"
2597,45385,마피아분식,JW,5.0,5.0,"숨겨진 튀김 맛집
다른 메뉴들도 너무 맛있어요
"
2598,45385,마피아분식,Stan,1.0,2.6,
2599,45386,옛고을장원김밥 본점,페이코식권탐방,5.0,5.0,"바코드
장원스페셜 추천
"
2600,45386,옛고을장원김밥 본점,볼테르,3.0,2.7,"라제비 맛있음. 다른 건 보통. 아주머니들 상당히 친절함.
"
2601,45386,옛고을장원김밥 본점,멍멍,4.0,2.9,"진짜맛있....이동네살때맨날시켜먹음 ㅠㅠㅠㅠㅠ같이주는 국물도 넘나맛있고요 속이든든
"
2602,45397,강남김밥,mmms,5.0,3.7,"매콤멸치견과김밥 치즈김밥 맛있어용
"
2603,45397,강남김밥,Haru,3.0,3.0,"깔끔한 맛이라 좋아했는데, 단무지에서 이상한 냄새 나요..
"
2604,45397,강남김밥,김민정(선우),4.0,4.3,"참치김밥 치즈김밥 먹어보았어요. 테이크 아웃만 되는데 미리 다 되어 있어서 빠르고, 사장님 친절하십니다. 맛은 처음에는 심심한듯 갸우뚱하는데 먹으면서 질리지않고 담백해요. 아이가 잘 먹네요.
"
2605,45397,강남김밥,로지,5.0,4.5,"유부김밥 맛있어요!
"
2606,45397,강남김밥,jiwon,3.0,2.5,"기대가 너무 컸는지 저는 특별히 맛있는지 모르겠네요. 왼쪽부터 참치 유부 멸치 순서인데, 참치는 마요네즈에 버무려지지않은 참치맛이고, 멸치는 양념맛은 괜찮은데 막상 멸치맛이 안나요... 맛이 없는건 아닌데 뭔가 맛이 따로놀고 감칠맛이 안 나네요. 건강한 맛 싫어하는 편도 아닌데 이건 그냥 뭔가 균형이 안맞는 심심한... 딱히 맛없진 않지만 이거보다 더 맛있는 김밥은 많은 세상이라 굳이 여기를 재주문은 안 할꺼 같아요. 너무 칭송하는 리뷰들이 많아서 기대치가 너무 높았던 걸까요.... 전용 포장 용기는 깔끔하고 먹기 편하긴 해요(일회용 쓰레기는 많이 나오게 되지만)

"
2607,45397,강남김밥,으헿헿,2.0,3.8,"너무 기대를 하고갔나? 생각보다 실망이었던 집.
"
2608,45397,강남김밥,Akaky,5.0,5.0,"오래된 맛집
"
2609,45397,강남김밥,구은미,5.0,5.0,
2610,45397,강남김밥,ㄹㄹ,4.0,2.4,"돈가스김밥 살짝 고기냄새 나긴해요 불고기김밥 존맛탱
"
2611,45397,강남김밥,미지,5.0,5.0,
2612,45397,강남김밥,맛멋단,5.0,4.2,"진짜 괜찮음...! 김밥다운 맛! 그리고 깨끗해요
"
2613,45397,강남김밥,다슬기,5.0,4.4,
2614,45397,강남김밥,조기재,5.0,5.0,"너무 맛있고 친절하시네요 사장님이 ㅠㅠ 매일 가게 생겼습니다..
"
2615,45397,강남김밥,6mt,5.0,5.0,"너무 친절하시고 맛있습니다
"
2616,45397,강남김밥,kim,5.0,4.4,"항상 깔끔하고 친절하고 다 맛있어요. 유부김밥 추천
"
2617,45397,강남김밥,혜리헤,3.0,2.9,
2618,45397,강남김밥,오윤,4.0,3.6,"재료가 신선하고 풍성해요.
7시30분 마감.
"
2619,45397,강남김밥,연지,5.0,4.0,"신선하고 맛있음
"
2620,45397,강남김밥,6mt,5.0,5.0,"너무 친절하시고 맛있습니다
"
2621,45397,강남김밥,kim,5.0,4.4,"항상 깔끔하고 친절하고 다 맛있어요. 유부김밥 추천
"
2622,45397,강남김밥,혜리헤,3.0,2.9,
2623,45397,강남김밥,오윤,4.0,3.6,"재료가 신선하고 풍성해요.
7시30분 마감.
"
2624,45397,강남김밥,연지,5.0,4.0,"신선하고 맛있음
"
2625,45397,강남김밥,6mt,5.0,5.0,"너무 친절하시고 맛있습니다
"
2626,45397,강남김밥,kim,5.0,4.4,"항상 깔끔하고 친절하고 다 맛있어요. 유부김밥 추천
"
2627,45397,강남김밥,혜리헤,3.0,2.9,
2628,45397,강남김밥,오윤,4.0,3.6,"재료가 신선하고 풍성해요.
7시30분 마감.
"
2629,45397,강남김밥,연지,5.0,4.0,"신선하고 맛있음
"
2630,45397,강남김밥,🐷,4.0,3.8,
2631,45398,싸다김밥 강남구청역점,ㅇ,5.0,3.8,"좋아요 🥰
"
2632,45398,싸다김밥 강남구청역점,ㅋ,2.0,3.1,"친절하신데 2분만에 나오더라구요 뭔가 해논거 먹은느낌 밥도 차갑고 다른지점에서 먹던거랑은 다르네요
"
2633,45398,싸다김밥 강남구청역점,s,5.0,4.6,"너무 친절하고 깔끔해요bbb 포장하는데 배려가 ㅠㅠㅠㅠ
"
2634,45398,싸다김밥 강남구청역점,Simin,5.0,4.2,"친절하고 가성비 좋아요 깨끗하구
"
2635,45398,싸다김밥 강남구청역점,허동원,5.0,4.6,"친절과 불친절로 호불호가 갈리다니
국물인생 30년, 대한민국 왠만한 국물 맛집 다 다녀봤습니다만
회사 근처에서 이 가격에 이런 국물맛을 볼수있는곳은 진짜 드물어요.
갱력강추..
"
2636,45398,싸다김밥 강남구청역점,cong,1.0,3.5,
2637,45398,싸다김밥 강남구청역점,팻보이,2.0,3.3,
2638,45398,싸다김밥 강남구청역점,송호창,4.0,4.5,
2639,45398,싸다김밥 강남구청역점,지호,5.0,5.0,"좋습니다
"
2640,45399,부자떡볶이,🌿🌿,3.0,4.3,"쏘쏘
"
2641,45399,부자떡볶이,도마,5.0,3.5,"맛있어요!!!!!
"
2642,45399,부자떡볶이,먹는거에 진심인 사람,5.0,3.8,"즉떡은 여기가 가장 맛있는듯요 
평일 점심시간에 가면 주변에 회사가 많아서 웨이팅 있어요
그리고 볶음밥 꼭 드세요 (치즈추가해서!!!!)
너무 맛있길래 비조리 포장해갔어요....
"
2643,45399,부자떡볶이,J,4.0,3.6,"쏘쏘
"
2644,45399,부자떡볶이,베트냥,4.0,4.2,"떡볶이 안좋아하지만
여긴 좋아요
"
2645,45399,부자떡볶이,.,2.0,3.1,"무난
"
2646,45399,부자떡볶이,soy,5.0,3.8,
2647,45399,부자떡볶이,조은호,5.0,4.8,"2인에 a에 새우튀김 해쉬 500두개주세요
볶음밥은 치즈필수
"
2648,45399,부자떡볶이,천가지,4.0,3.5,
2649,45399,부자떡볶이,San,3.0,3.8,"무난무난한 떡볶이
"
2650,45399,부자떡볶이,닭꼬치,5.0,3.6,"맛있어요
매운맛 추가했는데 끝이 얼얼한 매운맛입니다
"
2651,45399,부자떡볶이,러버덕후,4.0,3.8,"핵존잘 남자 직원분 친절하고 스윗하심.. 
기본먹으면 2인이 딱 맞음
"
2652,45399,부자떡볶이,H,4.0,4.0,"떡볶이 2인 11, 볶음밥2 5, 치즈 3, 환타 2,
"
2653,45399,부자떡볶이,Park daeseon,5.0,4.0,
2654,45400,무미유미 김밥,솔직후기리뷰,5.0,3.5,"일반김밥으로는 참치김밥먹고(굿)
키토식으로는 구운콜비잭치즈롤 먹음.
꽤 괜찮음. 맛있움 재방문의사 있음
찰지고 맛남
"
2655,45400,무미유미 김밥,;_;,3.0,3.4,"헉 다이어트 식품인가봐요 콜드푸드에요 롤이라 해도 밥은 당연 있을 줄 알았는데 차가워서 당황함
배가 안 찰 거 같아요 밥이 없고 치즈두부피 속에 햄계란 조금.. 체감하는 식감은 죄다 야챕니다 ㅠ ㅠ
한 반 정도 먹을 때까지는 맛있네요 저는 소스가 젤 맛있어요 
롤 메뉴는 탄수화물 없고 콜드푸드인 거 알고 드세여 ㅠ ㅠ

"
2656,45400,무미유미 김밥,김현민변호사입니다,5.0,5.0,"인생김밥 찾았네요
"
2657,45400,무미유미 김밥,미식가야,3.0,2.8,"맛있어요! 맛있는데..... 가격이 1000원씩 올라서 7000원이에여......ㅎ.............. 7000원짜리 김밥..은 한 번 먹어보는걸로 만족합니다! 그리고 남자 사장님 불친절해요
"
2658,45400,무미유미 김밥,먹보,1.0,3.9,"위생에 민감하신 분들은 드시지마세요..
밖에서 파는 음식이 그렇지 뭐 그러려니 하실분들만 드시ㅣ길… 
배달이 많아서 완성된 음식만 보셔서는 잘 모르실 분들 많을 것 같아서 리뷰 잘 안쓰는데 올립니다.
"
2659,45400,무미유미 김밥,동동주,1.0,1.0,"맛있음. 그러나 사장님 손님 무시함. 궁금한 게 있어서 물어본다고 옆에서 기다리는데 남자 직원분께서 설명해주려고 하자 짜증섞인 말투(바빠죽겠는데 지금 대답할 시간 없다는 식)로 빨리 배달 나가야한다며 내 말 무시하심. 계속 기다리니 남자 직원분께서 설명해주심. 여튼 맛있으면 뭐 함? 장사할 자세가 안 되어있으신 듯ㅠ
"
2660,45400,무미유미 김밥,밤벙이,4.0,4.3,"다이어트에게 유명한 맛집이죠 밑에분처럼  차가운 경향이있어요 ㅠㅠ즉석에서 만드는걸 좋아하는데 미리 만들어놓으신거같더라구요 맛은 김*생 크림치즈김밥과 맛이유사한데 밥이안들어가고 간혹 튀김이 씹힌다고 생각하심돼요   배가 안차긴하지만 한끼 다이어트로 훌륭합니다
"
2661,45400,무미유미 김밥,승환,1.0,1.0,"각자 취향이 있는거니까요...저는 콜비잭치즈롤 하고 쫄면시켰는데 우선 쫄면은 너무 짜고 신맛이강했어요 양념장이 숙성됐는지 향도좀 독특했어요. 설탕추가했는데도 저는 안맞았어요...콜비잭치즈롤은 구운 치즈로 감싸진 채소만 들어가는 롤이에요...치즈의 구운맛을 좋아하시는분에게는 맞을것같아요.
"
2662,45400,무미유미 김밥,ㅇ,5.0,4.5,"너무 맛있어서 동네에 있었으면 일주일에 한번은 꼭 시켜 먹었을 거 같아요. 체인점 많이 생겼으면
"
2663,45400,무미유미 김밥,재원,5.0,4.0,"핵존맛. 키토식 중이라면 여기가 베스트에요
"
2664,45400,무미유미 김밥,32382,5.0,4.0,"건강하고 왕맛인 김밥! 나중에 선릉 근처 나오면 또 여기 가서 먹을 것임!
"
2665,45400,무미유미 김밥,리나,5.0,3.4,"비주얼이 너무 환상적이라 이거 먹으려고 20분 걸어왔는데 와... 생각한것보다 훨씬더 맛있어요ㅜㅜ
"
2666,45400,무미유미 김밥,시은,5.0,3.5,"항상 회사직원분들이랑 먹다가 너무 맛있어서 여자친구랑 오게되었는데 너무 맛있게 잘먹고 좋네요. 항상 한결같으시고 앞으로도 그랬으면 좋겠네요!
"
2667,45400,무미유미 김밥,멈춘 듯 흐르는 시간...,5.0,3.5,"사장님 친절. 김밥 맛남 특히 계란 지단이 음청 부드러움. 떡볶이도 일품임
"
2668,45400,무미유미 김밥,수련쓰🇨🇦,5.0,2.8,"사장님 인상 좋으심~~~ 맛있고 좋은 재료 쓰시는 것 같아요!
"
2669,45401,수락정김밥,Jisoo*,4.0,3.9,"가성비 괜찮은 맛입니다. 내용물도 충실해요.
사진에는 안보이지만 게맛살도 들어가 있습니다.
참치김밥
"
2670,45401,수락정김밥,ㅇㅡㅇ,5.0,4.1,"야채김밥 맛있고, 매장이 깔끔해요
"
2671,45401,수락정김밥,굥,5.0,3.4,
2672,45401,수락정김밥,핑구,5.0,3.4,"김밥 진짜 맛있음! 김 향이 좋음
"
2673,45401,수락정김밥,오후햇살,5.0,3.0,"김밥도 맛있고 라볶이도 생각보다 매콤해서 굿굿
"
2674,45401,수락정김밥,00,5.0,5.0,"여기 김밥 맛있음. 매번 가서 먹고옴
"
2675,45402,김밥천국,mm,1.0,2.6,"저세상 위생…
"
2676,45402,김밥천국,📷,1.0,2.8,"서빙 아주머니 너무 불친절해요 계산하시는 분은 친절하신데 좀만 더 달라하면 쾅 쾅 내려놔서 국물 다 흘려요.....
"
2677,45402,김밥천국,이승한(LB),4.0,4.1,
2678,45402,김밥천국,.,5.0,2.9,"여기 다른 김밥천국들보다 맛있고 재료도 좋고 친절해요 ㅋㅋ 경쟁식당이 많아서 평점이 낮나보네요. -강남구청주민1
"
2679,45402,김밥천국,지후아빠,5.0,3.2,"치즈돈까스 DJMT~
"
2680,45402,김밥천국,팻보이,3.0,3.3,
2681,45403,바르다김선생 강남구청점,초,1.0,2.5,"이렇게 아무맛도 안나는 멸치국수는 처음이예요!
"
2682,45403,바르다김선생 강남구청점,JK,1.0,1.7,"주문할때 늦으면 얘기를 해주던가 일하는 사람이 5명인데 김밥한줄 받는데 고스란히 앉아서 20분 넘게 기다림
"
2683,45403,바르다김선생 강남구청점,ㅈㄹ,1.0,1.1,
2684,45403,바르다김선생 강남구청점,멋,1.0,1.0,"아니 사람도 없는데 주문한지 한참 돼도 안 나와서 물어보니 주문한줄 몰랐다네요? 아니 그럼 제가 무슨 남의 업장에 에어컨 쐬러 들아왔겠아요?? 사람이 한참 앉아 있으면 신경을 쓰셔야죠
"
2685,45403,바르다김선생 강남구청점,YJBANDALBEAR,5.0,4.5,"최애 분식집. 저는 갠적으로 떡볶이 맛집이라고 생각합니다 ㅋㅋ 그리고 갈비만두... 다른 어떤집보다 갈비만두 괜찮아요 정말.
"
2686,45403,바르다김선생 강남구청점,Kate Rise,5.0,5.0,"너무 맛있어요
"
2687,45403,바르다김선생 강남구청점,청결이최고,1.0,3.5,"김밥 싸는 분 담배 피우고 와서 손도 안씻고 바로 김밥 쌉니다.
"
2688,45403,바르다김선생 강남구청점,냐냐,3.0,3.0,"보통이에요
"
2689,45403,바르다김선생 강남구청점,멋,1.0,1.0,"아니 사람도 없는데 주문한지 한참 돼도 안 나와서 물어보니 주문한줄 몰랐다네요? 아니 그럼 제가 무슨 남의 업장에 에어컨 쐬러 들아왔겠아요?? 사람이 한참 앉아 있으면 신경을 쓰셔야죠
"
2690,45403,바르다김선생 강남구청점,YJBANDALBEAR,5.0,4.5,"최애 분식집. 저는 갠적으로 떡볶이 맛집이라고 생각합니다 ㅋㅋ 그리고 갈비만두... 다른 어떤집보다 갈비만두 괜찮아요 정말.
"
2691,45403,바르다김선생 강남구청점,Kate Rise,5.0,5.0,"너무 맛있어요
"
2692,45403,바르다김선생 강남구청점,청결이최고,1.0,3.5,"김밥 싸는 분 담배 피우고 와서 손도 안씻고 바로 김밥 쌉니다.
"
2693,45403,바르다김선생 강남구청점,냐냐,3.0,3.0,"보통이에요
"
2694,45403,바르다김선생 강남구청점,로판♡,3.0,3.9,
2695,45404,다미분식,귤,5.0,4.6,"맛잇다ㅠㅠㅠ
"
2696,45404,다미분식,권이삭,4.0,3.7,
2697,45404,다미분식,sup,5.0,4.2,"양도 푸짐하구 맛있어요!
"
2698,45404,다미분식,감비,3.0,3.8,
2699,45404,다미분식,먼던귀스,1.0,4.4,"리얼 불친절하고 카드결제 눈치줍니다
"
2700,45404,다미분식,Kokonut,1.0,4.0,"아주머니가 마스크도 안쓰고 장사하시는데(턱스크 쓰심) 음식 위생도 못 믿겠네요.
"
